[ T-SED ]
    title = microdosimetric_spectra_water_photon_PHITS
     mesh =  reg            # mesh type is region-wise
      reg = 1
  se-type =    3            # se-mesh is log given by emin, emax and ne
     emin =  1.0000000E-02  # minimum value of e-mesh points
     emax =   10000.00      # maximum value of e-mesh points
#    edel =  7.6752836E-02  # mesh width of e-mesh points
       ne =  180            # number of e-mesh points
#    data = ( e(i), i = 1, ne + 1 )
#           1.00000E-02  1.07978E-02  1.16591E-02  1.25893E-02  1.35936E-02
#           1.46780E-02  1.58489E-02  1.71133E-02  1.84785E-02  1.99526E-02
#           2.15443E-02  2.32631E-02  2.51189E-02  2.71227E-02  2.92864E-02
#           3.16228E-02  3.41455E-02  3.68695E-02  3.98107E-02  4.29866E-02
#           4.64159E-02  5.01187E-02  5.41170E-02  5.84341E-02  6.30957E-02
#           6.81292E-02  7.35642E-02  7.94328E-02  8.57696E-02  9.26119E-02
#           1.00000E-01  1.07978E-01  1.16591E-01  1.25893E-01  1.35936E-01
#           1.46780E-01  1.58489E-01  1.71133E-01  1.84785E-01  1.99526E-01
#           2.15443E-01  2.32631E-01  2.51189E-01  2.71227E-01  2.92864E-01
#           3.16228E-01  3.41455E-01  3.68695E-01  3.98107E-01  4.29866E-01
#           4.64159E-01  5.01187E-01  5.41170E-01  5.84341E-01  6.30957E-01
#           6.81292E-01  7.35642E-01  7.94328E-01  8.57696E-01  9.26119E-01
#           1.00000E+00  1.07978E+00  1.16591E+00  1.25893E+00  1.35936E+00
#           1.46780E+00  1.58489E+00  1.71133E+00  1.84785E+00  1.99526E+00
#           2.15443E+00  2.32631E+00  2.51189E+00  2.71227E+00  2.92864E+00
#           3.16228E+00  3.41455E+00  3.68695E+00  3.98107E+00  4.29866E+00
#           4.64159E+00  5.01187E+00  5.41170E+00  5.84341E+00  6.30957E+00
#           6.81292E+00  7.35642E+00  7.94328E+00  8.57696E+00  9.26119E+00
#           1.00000E+01  1.07978E+01  1.16591E+01  1.25893E+01  1.35936E+01
#           1.46780E+01  1.58489E+01  1.71133E+01  1.84785E+01  1.99526E+01
#           2.15443E+01  2.32631E+01  2.51189E+01  2.71227E+01  2.92864E+01
#           3.16228E+01  3.41455E+01  3.68695E+01  3.98107E+01  4.29866E+01
#           4.64159E+01  5.01187E+01  5.41170E+01  5.84341E+01  6.30957E+01
#           6.81292E+01  7.35642E+01  7.94328E+01  8.57696E+01  9.26119E+01
#           1.00000E+02  1.07978E+02  1.16591E+02  1.25893E+02  1.35936E+02
#           1.46780E+02  1.58489E+02  1.71133E+02  1.84785E+02  1.99526E+02
#           2.15443E+02  2.32631E+02  2.51189E+02  2.71227E+02  2.92864E+02
#           3.16228E+02  3.41455E+02  3.68695E+02  3.98107E+02  4.29866E+02
#           4.64159E+02  5.01187E+02  5.41170E+02  5.84341E+02  6.30957E+02
#           6.81292E+02  7.35642E+02  7.94328E+02  8.57696E+02  9.26119E+02
#           1.00000E+03  1.07978E+03  1.16591E+03  1.25893E+03  1.35936E+03
#           1.46780E+03  1.58489E+03  1.71133E+03  1.84785E+03  1.99526E+03
#           2.15443E+03  2.32631E+03  2.51189E+03  2.71227E+03  2.92864E+03
#           3.16228E+03  3.41455E+03  3.68695E+03  3.98107E+03  4.29866E+03
#           4.64159E+03  5.01187E+03  5.41170E+03  5.84341E+03  6.30957E+03
#           6.81292E+03  7.35642E+03  7.94328E+03  8.57696E+03  9.26119E+03
#           1.00000E+04
  se-unit =    2            # se-unit is [keV/um]
     unit =    8            # unit is z*d(z) [Gy]
    model =    1            # (D=0) Model type 0:old, 1:new
    cdiam = -1.000000       # (D=1.0) diameter of target sphere [um]
   letmat =   -5            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
 material =  all            # (D=all) number of specific material
     axis =  sed            # axis of output
     file = ydy_PMMA.out    # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :         183 (  0)           0 (  0)         183 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   reg =      1

x: y [keV/um]  
y: y*d(y) [keV/um]               
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l n  
   1.9953E+00   2.1544E+00   1.6444E-01  0.0002
   2.1544E+00   2.3263E+00   1.7860E-01  0.0002
   2.3263E+00   2.5119E+00   1.9341E-01  0.0002
   2.5119E+00   2.7123E+00   2.0850E-01  0.0002
   2.7123E+00   2.9286E+00   2.2344E-01  0.0002
   2.9286E+00   3.1623E+00   2.3781E-01  0.0002
   3.1623E+00   3.4145E+00   2.5129E-01  0.0002
   3.4145E+00   3.6869E+00   2.6377E-01  0.0002
   3.6869E+00   3.9811E+00   2.7526E-01  0.0002
   3.9811E+00   4.2987E+00   2.8584E-01  0.0002
   4.2987E+00   4.6416E+00   2.9549E-01  0.0002
   4.6416E+00   5.0119E+00   3.0403E-01  0.0002
   5.0119E+00   5.4117E+00   3.1101E-01  0.0002
   5.4117E+00   5.8434E+00   3.1584E-01  0.0002
   5.8434E+00   6.3096E+00   3.1796E-01  0.0002
   6.3096E+00   6.8129E+00   3.1696E-01  0.0002
   6.8129E+00   7.3564E+00   3.1274E-01  0.0002
   7.3564E+00   7.9433E+00   3.0546E-01  0.0002
   7.9433E+00   8.5770E+00   2.9554E-01  0.0002
   8.5770E+00   9.2612E+00   2.8361E-01  0.0002
   9.2612E+00   1.0000E+01   2.7038E-01  0.0002
   1.0000E+01   1.0798E+01   2.5653E-01  0.0003
   1.0798E+01   1.1659E+01   2.4260E-01  0.0003
   1.1659E+01   1.2589E+01   2.2898E-01  0.0003
   1.2589E+01   1.3594E+01   2.1592E-01  0.0003
   1.3594E+01   1.4678E+01   2.0376E-01  0.0003
   1.4678E+01   1.5849E+01   1.9301E-01  0.0004
   1.5849E+01   1.7113E+01   1.8420E-01  0.0004
   1.7113E+01   1.8478E+01   1.7756E-01  0.0004
   1.8478E+01   1.9953E+01   1.7289E-01  0.0004
   1.9953E+01   2.1544E+01   1.6946E-01  0.0005
   2.1544E+01   2.3263E+01   1.6653E-01  0.0005
   2.3263E+01   2.5119E+01   1.6385E-01  0.0005
   2.5119E+01   2.7123E+01   1.6142E-01  0.0006
   2.7123E+01   2.9286E+01   1.5962E-01  0.0006
   2.9286E+01   3.1623E+01   1.5900E-01  0.0007
   3.1623E+01   3.4145E+01   1.5929E-01  0.0007
   3.4145E+01   3.6869E+01   1.5922E-01  0.0008
   3.6869E+01   3.9811E+01   1.5718E-01  0.0009
   3.9811E+01   4.2987E+01   1.5207E-01  0.0009
   4.2987E+01   4.6416E+01   1.4438E-01  0.0009
   4.6416E+01   5.0119E+01   1.3638E-01  0.0010
   5.0119E+01   5.4117E+01   1.2990E-01  0.0010
   5.4117E+01   5.8434E+01   1.2486E-01  0.0010
   5.8434E+01   6.3096E+01   1.1997E-01  0.0011
   6.3096E+01   6.8129E+01   1.1407E-01  0.0011
   6.8129E+01   7.3564E+01   1.0696E-01  0.0012
   7.3564E+01   7.9433E+01   9.9688E-02  0.0013
   7.9433E+01   8.5770E+01   9.3370E-02  0.0013
   8.5770E+01   9.2612E+01   8.7571E-02  0.0014
   9.2612E+01   1.0000E+02   8.1601E-02  0.0015
   1.0000E+02   1.0798E+02   7.5773E-02  0.0016
   1.0798E+02   1.1659E+02   7.0316E-02  0.0018
   1.1659E+02   1.2589E+02   6.5663E-02  0.0019
   1.2589E+02   1.3594E+02   6.1584E-02  0.0021
   1.3594E+02   1.4678E+02   5.7501E-02  0.0022
   1.4678E+02   1.5849E+02   5.3556E-02  0.0024
   1.5849E+02   1.7113E+02   5.0235E-02  0.0026
   1.7113E+02   1.8478E+02   4.7277E-02  0.0028
   1.8478E+02   1.9953E+02   4.4717E-02  0.0030
   1.9953E+02   2.1544E+02   4.2153E-02  0.0033
   2.1544E+02   2.3263E+02   3.9605E-02  0.0035
   2.3263E+02   2.5119E+02   3.7180E-02  0.0038
   2.5119E+02   2.7123E+02   3.4765E-02  0.0042
   2.7123E+02   2.9286E+02   3.1975E-02  0.0045
   2.9286E+02   3.1623E+02   2.8932E-02  0.0049
   3.1623E+02   3.4145E+02   2.4443E-02  0.0054
   3.4145E+02   3.6869E+02   2.1523E-02  0.0060
   3.6869E+02   3.9811E+02   2.0107E-02  0.0066
   3.9811E+02   4.2987E+02   1.8769E-02  0.0071
   4.2987E+02   4.6416E+02   1.7540E-02  0.0076
   4.6416E+02   5.0119E+02   1.6480E-02  0.0083
   5.0119E+02   5.4117E+02   1.5026E-02  0.0091
   5.4117E+02   5.8434E+02   1.3642E-02  0.0100
   5.8434E+02   6.3096E+02   1.2556E-02  0.0110
   6.3096E+02   6.8129E+02   1.1567E-02  0.0121
   6.8129E+02   7.3564E+02   1.0404E-02  0.0134
   7.3564E+02   7.9433E+02   8.5154E-03  0.0153
   7.9433E+02   8.5770E+02   7.3871E-03  0.0176
   8.5770E+02   9.2612E+02   6.3599E-03  0.0202
   9.2612E+02   1.0000E+03   4.7104E-03  0.0240
   1.0000E+03   1.0798E+03   1.9061E-03  0.0348
   1.0798E+03   1.1659E+03   1.4781E-03  0.0454
   1.1659E+03   1.2589E+03   1.2928E-03  0.0516
   1.2589E+03   1.3594E+03   7.8607E-04  0.0653
   1.3594E+03   1.4678E+03   6.0050E-04  0.0831
   1.4678E+03   1.5849E+03   4.4007E-04  0.0990
   1.5849E+03   1.7113E+03   2.5160E-04  0.1436
   1.7113E+03   1.8478E+03   1.4110E-04  0.1864
   1.8478E+03   1.9953E+03   2.8605E-05  0.4106
   1.9953E+03   2.1544E+03   9.2720E-06  0.7607
   2.1544E+03   2.3263E+03   8.2964E-06  0.9998
   2.3263E+03   2.5119E+03   1.3572E-08  1.0000
   2.5119E+03   2.7123E+03   0.0000E+00  0.0000
   2.7123E+03   2.9286E+03   0.0000E+00  0.0000
   2.9286E+03   3.1623E+03   0.0000E+00  0.0000
   3.1623E+03   3.4145E+03   0.0000E+00  0.0000
   3.4145E+03   3.6869E+03   0.0000E+00  0.0000
   3.6869E+03   3.9811E+03   0.0000E+00  0.0000
   3.9811E+03   4.2987E+03   0.0000E+00  0.0000
   4.2987E+03   4.6416E+03   0.0000E+00  0.0000
   4.6416E+03   5.0119E+03   0.0000E+00  0.0000
   5.0119E+03   5.4117E+03   0.0000E+00  0.0000
   5.4117E+03   5.8434E+03   0.0000E+00  0.0000
   5.8434E+03   6.3096E+03   0.0000E+00  0.0000
   6.3096E+03   6.8129E+03   0.0000E+00  0.0000
   6.8129E+03   7.3564E+03   0.0000E+00  0.0000
   7.3564E+03   7.9433E+03   0.0000E+00  0.0000
   7.9433E+03   8.5770E+03   0.0000E+00  0.0000
   8.5770E+03   9.2612E+03   0.0000E+00  0.0000
   9.2612E+03   1.0000E+04   0.0000E+00  0.0000

#               Dose mean    3.3928E+01

'no. =  1,  reg  =      1'
msuc: {\huge microdosimetric_spectra_water_photon_PHITS}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.32}
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  2 # 1:Batch variance, 2:History variance
# resc2  = 2.50000000000000000E+09 # Total source weight or Total source weight / maxcas
# resc3  = 2.50000000000000000E+09 # Total history number or Total batch number
# maxcas =   100000000 # History / Batch, only used for istdev=1
# bitrseed = 1100001110001001100010001100011001110101000011000110100101010100 # bit data of rseed
