[ T-SED ]
    title = microdosimetric_spectra_water_photon_PHITS
     mesh =  reg            # mesh type is region-wise
      reg = 1
  se-type =    3            # se-mesh is log given by emin, emax and ne
     emin =  1.0000000E-02  # minimum value of e-mesh points
     emax =   10000.00      # maximum value of e-mesh points
#    edel =  7.6752836E-02  # mesh width of e-mesh points
       ne =  180            # number of e-mesh points
#    data = ( e(i), i = 1, ne + 1 )
#           1.00000E-02  1.07978E-02  1.16591E-02  1.25893E-02  1.35936E-02
#           1.46780E-02  1.58489E-02  1.71133E-02  1.84785E-02  1.99526E-02
#           2.15443E-02  2.32631E-02  2.51189E-02  2.71227E-02  2.92864E-02
#           3.16228E-02  3.41455E-02  3.68695E-02  3.98107E-02  4.29866E-02
#           4.64159E-02  5.01187E-02  5.41170E-02  5.84341E-02  6.30957E-02
#           6.81292E-02  7.35642E-02  7.94328E-02  8.57696E-02  9.26119E-02
#           1.00000E-01  1.07978E-01  1.16591E-01  1.25893E-01  1.35936E-01
#           1.46780E-01  1.58489E-01  1.71133E-01  1.84785E-01  1.99526E-01
#           2.15443E-01  2.32631E-01  2.51189E-01  2.71227E-01  2.92864E-01
#           3.16228E-01  3.41455E-01  3.68695E-01  3.98107E-01  4.29866E-01
#           4.64159E-01  5.01187E-01  5.41170E-01  5.84341E-01  6.30957E-01
#           6.81292E-01  7.35642E-01  7.94328E-01  8.57696E-01  9.26119E-01
#           1.00000E+00  1.07978E+00  1.16591E+00  1.25893E+00  1.35936E+00
#           1.46780E+00  1.58489E+00  1.71133E+00  1.84785E+00  1.99526E+00
#           2.15443E+00  2.32631E+00  2.51189E+00  2.71227E+00  2.92864E+00
#           3.16228E+00  3.41455E+00  3.68695E+00  3.98107E+00  4.29866E+00
#           4.64159E+00  5.01187E+00  5.41170E+00  5.84341E+00  6.30957E+00
#           6.81292E+00  7.35642E+00  7.94328E+00  8.57696E+00  9.26119E+00
#           1.00000E+01  1.07978E+01  1.16591E+01  1.25893E+01  1.35936E+01
#           1.46780E+01  1.58489E+01  1.71133E+01  1.84785E+01  1.99526E+01
#           2.15443E+01  2.32631E+01  2.51189E+01  2.71227E+01  2.92864E+01
#           3.16228E+01  3.41455E+01  3.68695E+01  3.98107E+01  4.29866E+01
#           4.64159E+01  5.01187E+01  5.41170E+01  5.84341E+01  6.30957E+01
#           6.81292E+01  7.35642E+01  7.94328E+01  8.57696E+01  9.26119E+01
#           1.00000E+02  1.07978E+02  1.16591E+02  1.25893E+02  1.35936E+02
#           1.46780E+02  1.58489E+02  1.71133E+02  1.84785E+02  1.99526E+02
#           2.15443E+02  2.32631E+02  2.51189E+02  2.71227E+02  2.92864E+02
#           3.16228E+02  3.41455E+02  3.68695E+02  3.98107E+02  4.29866E+02
#           4.64159E+02  5.01187E+02  5.41170E+02  5.84341E+02  6.30957E+02
#           6.81292E+02  7.35642E+02  7.94328E+02  8.57696E+02  9.26119E+02
#           1.00000E+03  1.07978E+03  1.16591E+03  1.25893E+03  1.35936E+03
#           1.46780E+03  1.58489E+03  1.71133E+03  1.84785E+03  1.99526E+03
#           2.15443E+03  2.32631E+03  2.51189E+03  2.71227E+03  2.92864E+03
#           3.16228E+03  3.41455E+03  3.68695E+03  3.98107E+03  4.29866E+03
#           4.64159E+03  5.01187E+03  5.41170E+03  5.84341E+03  6.30957E+03
#           6.81292E+03  7.35642E+03  7.94328E+03  8.57696E+03  9.26119E+03
#           1.00000E+04
  se-unit =    2            # se-unit is [keV/um]
     unit =    8            # unit is z*d(z) [Gy]
    model =    1            # (D=0) Model type 0:old, 1:new
    cdiam = -1.000000       # (D=1.0) diameter of target sphere [um]
   letmat =   -5            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
 material =  all            # (D=all) number of specific material
     axis =  sed            # axis of output
     file = ydy_titanium.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :         183 (  0)           0 (  0)         183 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   reg =      1

x: y [keV/um]  
y: y*d(y) [keV/um]               
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l n  
   1.9953E+00   2.1544E+00   2.1887E-01  0.0006
   2.1544E+00   2.3263E+00   2.5771E-01  0.0006
   2.3263E+00   2.5119E+00   3.0133E-01  0.0006
   2.5119E+00   2.7123E+00   3.4953E-01  0.0006
   2.7123E+00   2.9286E+00   4.0184E-01  0.0006
   2.9286E+00   3.1623E+00   4.5734E-01  0.0006
   3.1623E+00   3.4145E+00   5.1459E-01  0.0006
   3.4145E+00   3.6869E+00   5.7154E-01  0.0006
   3.6869E+00   3.9811E+00   6.2552E-01  0.0006
   3.9811E+00   4.2987E+00   6.7333E-01  0.0006
   4.2987E+00   4.6416E+00   7.1143E-01  0.0006
   4.6416E+00   5.0119E+00   7.3634E-01  0.0006
   5.0119E+00   5.4117E+00   7.4513E-01  0.0006
   5.4117E+00   5.8434E+00   7.3591E-01  0.0006
   5.8434E+00   6.3096E+00   7.0826E-01  0.0006
   6.3096E+00   6.8129E+00   6.6345E-01  0.0006
   6.8129E+00   7.3564E+00   6.0429E-01  0.0006
   7.3564E+00   7.9433E+00   5.3483E-01  0.0006
   7.9433E+00   8.5770E+00   4.5980E-01  0.0006
   8.5770E+00   9.2612E+00   3.8397E-01  0.0006
   9.2612E+00   1.0000E+01   3.1160E-01  0.0006
   1.0000E+01   1.0798E+01   2.4603E-01  0.0006
   1.0798E+01   1.1659E+01   1.8942E-01  0.0007
   1.1659E+01   1.2589E+01   1.4271E-01  0.0007
   1.2589E+01   1.3594E+01   1.0577E-01  0.0008
   1.3594E+01   1.4678E+01   7.7651E-02  0.0010
   1.4678E+01   1.5849E+01   5.6920E-02  0.0012
   1.5849E+01   1.7113E+01   4.1965E-02  0.0015
   1.7113E+01   1.8478E+01   3.1265E-02  0.0019
   1.8478E+01   1.9953E+01   2.3555E-02  0.0025
   1.9953E+01   2.1544E+01   1.7883E-02  0.0034
   2.1544E+01   2.3263E+01   1.3594E-02  0.0045
   2.3263E+01   2.5119E+01   1.0276E-02  0.0060
   2.5119E+01   2.7123E+01   7.6846E-03  0.0081
   2.7123E+01   2.9286E+01   5.6715E-03  0.0110
   2.9286E+01   3.1623E+01   4.1365E-03  0.0151
   3.1623E+01   3.4145E+01   2.9969E-03  0.0210
   3.4145E+01   3.6869E+01   2.1772E-03  0.0292
   3.6869E+01   3.9811E+01   1.6067E-03  0.0402
   3.9811E+01   4.2987E+01   1.2211E-03  0.0536
   4.2987E+01   4.6416E+01   9.5543E-04  0.0681
   4.6416E+01   5.0119E+01   7.6178E-04  0.0837
   5.0119E+01   5.4117E+01   6.2924E-04  0.1018
   5.4117E+01   5.8434E+01   5.4436E-04  0.1191
   5.8434E+01   6.3096E+01   4.7080E-04  0.1348
   6.3096E+01   6.8129E+01   4.0406E-04  0.1530
   6.8129E+01   7.3564E+01   3.5406E-04  0.1744
   7.3564E+01   7.9433E+01   3.1274E-04  0.1951
   7.9433E+01   8.5770E+01   2.7425E-04  0.2170
   8.5770E+01   9.2612E+01   2.4536E-04  0.2470
   9.2612E+01   1.0000E+02   2.2321E-04  0.2726
   1.0000E+02   1.0798E+02   1.8412E-04  0.2922
   1.0798E+02   1.1659E+02   1.0358E-04  0.3101
   1.1659E+02   1.2589E+02   2.0450E-05  0.3652
   1.2589E+02   1.3594E+02   1.1686E-05  0.6775
   1.3594E+02   1.4678E+02   1.4086E-05  0.6976
   1.4678E+02   1.5849E+02   1.7569E-05  0.6965
   1.5849E+02   1.7113E+02   2.1974E-05  0.6954
   1.7113E+02   1.8478E+02   2.7531E-05  0.6945
   1.8478E+02   1.9953E+02   3.4534E-05  0.6939
   1.9953E+02   2.1544E+02   4.1042E-05  0.6794
   2.1544E+02   2.3263E+02   4.6489E-05  0.6521
   2.3263E+02   2.5119E+02   5.2920E-05  0.6260
   2.5119E+02   2.7123E+02   6.0561E-05  0.6021
   2.7123E+02   2.9286E+02   6.9643E-05  0.5816
   2.9286E+02   3.1623E+02   8.0163E-05  0.5649
   3.1623E+02   3.4145E+02   9.0745E-05  0.5500
   3.4145E+02   3.6869E+02   9.9404E-05  0.5317
   3.6869E+02   3.9811E+02   1.0724E-04  0.5113
   3.9811E+02   4.2987E+02   1.1535E-04  0.4915
   4.2987E+02   4.6416E+02   1.2395E-04  0.4755
   4.6416E+02   5.0119E+02   1.3300E-04  0.4675
   5.0119E+02   5.4117E+02   1.4226E-04  0.4745
   5.4117E+02   5.8434E+02   1.4826E-04  0.5134
   5.8434E+02   6.3096E+02   1.5887E-04  0.5783
   6.3096E+02   6.8129E+02   1.8445E-04  0.6219
   6.8129E+02   7.3564E+02   2.3033E-04  0.6210
   7.3564E+02   7.9433E+02   2.6080E-04  0.6031
   7.9433E+02   8.5770E+02   2.7581E-04  0.5900
   8.5770E+02   9.2612E+02   2.8331E-04  0.6176
   9.2612E+02   1.0000E+03   2.4613E-04  0.6956
   1.0000E+03   1.0798E+03   2.0435E-04  0.7395
   1.0798E+03   1.1659E+03   1.7047E-04  0.9849
   1.1659E+03   1.2589E+03   1.4281E-04  1.0000
   1.2589E+03   1.3594E+03   1.0168E-06  1.0000
   1.3594E+03   1.4678E+03   7.2312E-11  1.0000
   1.4678E+03   1.5849E+03   0.0000E+00  0.0000
   1.5849E+03   1.7113E+03   0.0000E+00  0.0000
   1.7113E+03   1.8478E+03   0.0000E+00  0.0000
   1.8478E+03   1.9953E+03   0.0000E+00  0.0000
   1.9953E+03   2.1544E+03   0.0000E+00  0.0000
   2.1544E+03   2.3263E+03   0.0000E+00  0.0000
   2.3263E+03   2.5119E+03   0.0000E+00  0.0000
   2.5119E+03   2.7123E+03   0.0000E+00  0.0000
   2.7123E+03   2.9286E+03   0.0000E+00  0.0000
   2.9286E+03   3.1623E+03   0.0000E+00  0.0000
   3.1623E+03   3.4145E+03   0.0000E+00  0.0000
   3.4145E+03   3.6869E+03   0.0000E+00  0.0000
   3.6869E+03   3.9811E+03   0.0000E+00  0.0000
   3.9811E+03   4.2987E+03   0.0000E+00  0.0000
   4.2987E+03   4.6416E+03   0.0000E+00  0.0000
   4.6416E+03   5.0119E+03   0.0000E+00  0.0000
   5.0119E+03   5.4117E+03   0.0000E+00  0.0000
   5.4117E+03   5.8434E+03   0.0000E+00  0.0000
   5.8434E+03   6.3096E+03   0.0000E+00  0.0000
   6.3096E+03   6.8129E+03   0.0000E+00  0.0000
   6.8129E+03   7.3564E+03   0.0000E+00  0.0000
   7.3564E+03   7.9433E+03   0.0000E+00  0.0000
   7.9433E+03   8.5770E+03   0.0000E+00  0.0000
   8.5770E+03   9.2612E+03   0.0000E+00  0.0000
   9.2612E+03   1.0000E+04   0.0000E+00  0.0000

#               Dose mean    6.6459E+00

'no. =  1,  reg  =      1'
msuc: {\huge microdosimetric_spectra_water_photon_PHITS}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.32}
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  2 # 1:Batch variance, 2:History variance
# resc2  = 1.00000000000000000E+07 # Total source weight or Total source weight / maxcas
# resc3  = 1.00000000000000000E+07 # Total history number or Total batch number
# maxcas =     1000000 # History / Batch, only used for istdev=1
# bitrseed = 1000110000001000111111101100101001110101110010000011011101101000 # bit data of rseed
