[ T-SED ]
    title = microdosimetric_spectra_water_photon_PHITS
     mesh =  reg            # mesh type is region-wise
      reg = 1
  se-type =    3            # se-mesh is log given by emin, emax and ne
     emin =  1.0000000E-02  # minimum value of e-mesh points
     emax =   10000.00      # maximum value of e-mesh points
#    edel =  7.6752836E-02  # mesh width of e-mesh points
       ne =  180            # number of e-mesh points
#    data = ( e(i), i = 1, ne + 1 )
#           1.00000E-02  1.07978E-02  1.16591E-02  1.25893E-02  1.35936E-02
#           1.46780E-02  1.58489E-02  1.71133E-02  1.84785E-02  1.99526E-02
#           2.15443E-02  2.32631E-02  2.51189E-02  2.71227E-02  2.92864E-02
#           3.16228E-02  3.41455E-02  3.68695E-02  3.98107E-02  4.29866E-02
#           4.64159E-02  5.01187E-02  5.41170E-02  5.84341E-02  6.30957E-02
#           6.81292E-02  7.35642E-02  7.94328E-02  8.57696E-02  9.26119E-02
#           1.00000E-01  1.07978E-01  1.16591E-01  1.25893E-01  1.35936E-01
#           1.46780E-01  1.58489E-01  1.71133E-01  1.84785E-01  1.99526E-01
#           2.15443E-01  2.32631E-01  2.51189E-01  2.71227E-01  2.92864E-01
#           3.16228E-01  3.41455E-01  3.68695E-01  3.98107E-01  4.29866E-01
#           4.64159E-01  5.01187E-01  5.41170E-01  5.84341E-01  6.30957E-01
#           6.81292E-01  7.35642E-01  7.94328E-01  8.57696E-01  9.26119E-01
#           1.00000E+00  1.07978E+00  1.16591E+00  1.25893E+00  1.35936E+00
#           1.46780E+00  1.58489E+00  1.71133E+00  1.84785E+00  1.99526E+00
#           2.15443E+00  2.32631E+00  2.51189E+00  2.71227E+00  2.92864E+00
#           3.16228E+00  3.41455E+00  3.68695E+00  3.98107E+00  4.29866E+00
#           4.64159E+00  5.01187E+00  5.41170E+00  5.84341E+00  6.30957E+00
#           6.81292E+00  7.35642E+00  7.94328E+00  8.57696E+00  9.26119E+00
#           1.00000E+01  1.07978E+01  1.16591E+01  1.25893E+01  1.35936E+01
#           1.46780E+01  1.58489E+01  1.71133E+01  1.84785E+01  1.99526E+01
#           2.15443E+01  2.32631E+01  2.51189E+01  2.71227E+01  2.92864E+01
#           3.16228E+01  3.41455E+01  3.68695E+01  3.98107E+01  4.29866E+01
#           4.64159E+01  5.01187E+01  5.41170E+01  5.84341E+01  6.30957E+01
#           6.81292E+01  7.35642E+01  7.94328E+01  8.57696E+01  9.26119E+01
#           1.00000E+02  1.07978E+02  1.16591E+02  1.25893E+02  1.35936E+02
#           1.46780E+02  1.58489E+02  1.71133E+02  1.84785E+02  1.99526E+02
#           2.15443E+02  2.32631E+02  2.51189E+02  2.71227E+02  2.92864E+02
#           3.16228E+02  3.41455E+02  3.68695E+02  3.98107E+02  4.29866E+02
#           4.64159E+02  5.01187E+02  5.41170E+02  5.84341E+02  6.30957E+02
#           6.81292E+02  7.35642E+02  7.94328E+02  8.57696E+02  9.26119E+02
#           1.00000E+03  1.07978E+03  1.16591E+03  1.25893E+03  1.35936E+03
#           1.46780E+03  1.58489E+03  1.71133E+03  1.84785E+03  1.99526E+03
#           2.15443E+03  2.32631E+03  2.51189E+03  2.71227E+03  2.92864E+03
#           3.16228E+03  3.41455E+03  3.68695E+03  3.98107E+03  4.29866E+03
#           4.64159E+03  5.01187E+03  5.41170E+03  5.84341E+03  6.30957E+03
#           6.81292E+03  7.35642E+03  7.94328E+03  8.57696E+03  9.26119E+03
#           1.00000E+04
  se-unit =    2            # se-unit is [keV/um]
     unit =    8            # unit is z*d(z) [Gy]
    model =    1            # (D=0) Model type 0:old, 1:new
    cdiam = -1.000000       # (D=1.0) diameter of target sphere [um]
   letmat =   -5            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
 material =  all            # (D=all) number of specific material
     axis =  sed            # axis of output
     file = ydy_titanium.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :         183 (  0)           0 (  0)         183 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   reg =      1

x: y [keV/um]  
y: y*d(y) [keV/um]               
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l n  
   1.9953E+00   2.1544E+00   3.5016E-01  0.0019
   2.1544E+00   2.3263E+00   3.2713E-01  0.0019
   2.3263E+00   2.5119E+00   3.0756E-01  0.0019
   2.5119E+00   2.7123E+00   2.9185E-01  0.0019
   2.7123E+00   2.9286E+00   2.7988E-01  0.0019
   2.9286E+00   3.1623E+00   2.7113E-01  0.0019
   3.1623E+00   3.4145E+00   2.6477E-01  0.0019
   3.4145E+00   3.6869E+00   2.5986E-01  0.0019
   3.6869E+00   3.9811E+00   2.5541E-01  0.0019
   3.9811E+00   4.2987E+00   2.5054E-01  0.0019
   4.2987E+00   4.6416E+00   2.4451E-01  0.0019
   4.6416E+00   5.0119E+00   2.3675E-01  0.0020
   5.0119E+00   5.4117E+00   2.2689E-01  0.0020
   5.4117E+00   5.8434E+00   2.1475E-01  0.0020
   5.8434E+00   6.3096E+00   2.0037E-01  0.0021
   6.3096E+00   6.8129E+00   1.8396E-01  0.0021
   6.8129E+00   7.3564E+00   1.6591E-01  0.0022
   7.3564E+00   7.9433E+00   1.4673E-01  0.0023
   7.9433E+00   8.5770E+00   1.2705E-01  0.0025
   8.5770E+00   9.2612E+00   1.0751E-01  0.0028
   9.2612E+00   1.0000E+01   8.8778E-02  0.0031
   1.0000E+01   1.0798E+01   7.1412E-02  0.0036
   1.0798E+01   1.1659E+01   5.5866E-02  0.0044
   1.1659E+01   1.2589E+01   4.2443E-02  0.0055
   1.2589E+01   1.3594E+01   3.1279E-02  0.0072
   1.3594E+01   1.4678E+01   2.2350E-02  0.0098
   1.4678E+01   1.5849E+01   1.5494E-02  0.0138
   1.5849E+01   1.7113E+01   1.0452E-02  0.0202
   1.7113E+01   1.8478E+01   6.9103E-03  0.0306
   1.8478E+01   1.9953E+01   4.5421E-03  0.0480
   1.9953E+01   2.1544E+01   3.0426E-03  0.0760
   2.1544E+01   2.3263E+01   2.1477E-03  0.1159
   2.3263E+01   2.5119E+01   1.6440E-03  0.1621
   2.5119E+01   2.7123E+01   1.3716E-03  0.2035
   2.7123E+01   2.9286E+01   1.2294E-03  0.2357
   2.9286E+01   3.1623E+01   1.1714E-03  0.2629
   3.1623E+01   3.4145E+01   1.1712E-03  0.2823
   3.4145E+01   3.6869E+01   1.1883E-03  0.2915
   3.6869E+01   3.9811E+01   1.2156E-03  0.3012
   3.9811E+01   4.2987E+01   1.2777E-03  0.3170
   4.2987E+01   4.6416E+01   1.3609E-03  0.3218
   4.6416E+01   5.0119E+01   1.4180E-03  0.3248
   5.0119E+01   5.4117E+01   1.4266E-03  0.3298
   5.4117E+01   5.8434E+01   1.3512E-03  0.3342
   5.8434E+01   6.3096E+01   1.2663E-03  0.3486
   6.3096E+01   6.8129E+01   1.2112E-03  0.3761
   6.8129E+01   7.3564E+01   1.1117E-03  0.4072
   7.3564E+01   7.9433E+01   9.4050E-04  0.4230
   7.9433E+01   8.5770E+01   9.1159E-04  0.4841
   8.5770E+01   9.2612E+01   9.7977E-04  0.4960
   9.2612E+01   1.0000E+02   9.5473E-04  0.5344
   1.0000E+02   1.0798E+02   1.1054E-03  0.5739
   1.0798E+02   1.1659E+02   1.3826E-03  0.5774
   1.1659E+02   1.2589E+02   1.7375E-03  0.5775
   1.2589E+02   1.3594E+02   2.1718E-03  0.5770
   1.3594E+02   1.4678E+02   2.6288E-03  0.5744
   1.4678E+02   1.5849E+02   2.7368E-03  0.5701
   1.5849E+02   1.7113E+02   2.1248E-03  0.6152
   1.7113E+02   1.8478E+02   1.6853E-03  0.7211
   1.8478E+02   1.9953E+02   1.1223E-03  0.6544
   1.9953E+02   2.1544E+02   6.8014E-04  0.6931
   2.1544E+02   2.3263E+02   6.4496E-04  0.7551
   2.3263E+02   2.5119E+02   6.4465E-04  0.7311
   2.5119E+02   2.7123E+02   6.2041E-04  0.7076
   2.7123E+02   2.9286E+02   5.7171E-04  0.7406
   2.9286E+02   3.1623E+02   5.3810E-04  0.8856
   3.1623E+02   3.4145E+02   6.0826E-04  0.9770
   3.4145E+02   3.6869E+02   7.5006E-04  0.9971
   3.6869E+02   3.9811E+02   9.4181E-04  0.9997
   3.9811E+02   4.2987E+02   1.1853E-03  1.0000
   4.2987E+02   4.6416E+02   1.4910E-03  1.0000
   4.6416E+02   5.0119E+02   1.8514E-03  1.0000
   5.0119E+02   5.4117E+02   2.1053E-03  1.0000
   5.4117E+02   5.8434E+02   2.0936E-03  1.0000
   5.8434E+02   6.3096E+02   1.7646E-03  1.0000
   6.3096E+02   6.8129E+02   1.1913E-03  1.0000
   6.8129E+02   7.3564E+02   3.6878E-04  1.0000
   7.3564E+02   7.9433E+02   8.9831E-06  1.0000
   7.9433E+02   8.5770E+02   6.9631E-08  1.0000
   8.5770E+02   9.2612E+02   0.0000E+00  0.0000
   9.2612E+02   1.0000E+03   0.0000E+00  0.0000
   1.0000E+03   1.0798E+03   0.0000E+00  0.0000
   1.0798E+03   1.1659E+03   0.0000E+00  0.0000
   1.1659E+03   1.2589E+03   0.0000E+00  0.0000
   1.2589E+03   1.3594E+03   0.0000E+00  0.0000
   1.3594E+03   1.4678E+03   0.0000E+00  0.0000
   1.4678E+03   1.5849E+03   0.0000E+00  0.0000
   1.5849E+03   1.7113E+03   0.0000E+00  0.0000
   1.7113E+03   1.8478E+03   0.0000E+00  0.0000
   1.8478E+03   1.9953E+03   0.0000E+00  0.0000
   1.9953E+03   2.1544E+03   0.0000E+00  0.0000
   2.1544E+03   2.3263E+03   0.0000E+00  0.0000
   2.3263E+03   2.5119E+03   0.0000E+00  0.0000
   2.5119E+03   2.7123E+03   0.0000E+00  0.0000
   2.7123E+03   2.9286E+03   0.0000E+00  0.0000
   2.9286E+03   3.1623E+03   0.0000E+00  0.0000
   3.1623E+03   3.4145E+03   0.0000E+00  0.0000
   3.4145E+03   3.6869E+03   0.0000E+00  0.0000
   3.6869E+03   3.9811E+03   0.0000E+00  0.0000
   3.9811E+03   4.2987E+03   0.0000E+00  0.0000
   4.2987E+03   4.6416E+03   0.0000E+00  0.0000
   4.6416E+03   5.0119E+03   0.0000E+00  0.0000
   5.0119E+03   5.4117E+03   0.0000E+00  0.0000
   5.4117E+03   5.8434E+03   0.0000E+00  0.0000
   5.8434E+03   6.3096E+03   0.0000E+00  0.0000
   6.3096E+03   6.8129E+03   0.0000E+00  0.0000
   6.8129E+03   7.3564E+03   0.0000E+00  0.0000
   7.3564E+03   7.9433E+03   0.0000E+00  0.0000
   7.9433E+03   8.5770E+03   0.0000E+00  0.0000
   8.5770E+03   9.2612E+03   0.0000E+00  0.0000
   9.2612E+03   1.0000E+04   0.0000E+00  0.0000

#               Dose mean    4.3784E+00

'no. =  1,  reg  =      1'
msuc: {\huge microdosimetric_spectra_water_photon_PHITS}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.32}
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  2 # 1:Batch variance, 2:History variance
# resc2  = 1.00000000000000000E+06 # Total source weight or Total source weight / maxcas
# resc3  = 1.00000000000000000E+06 # Total history number or Total batch number
# maxcas =      100000 # History / Batch, only used for istdev=1
# bitrseed = 0101101000001110011101111011110101001001010001111010111000101101 # bit data of rseed
